FeeCategoryName,ItemName,RevenueCategoryName,Amount,AmountWithNoTax,TaxTotal,OrgMemberId,OrgMemberFamilyId,MemberFullName,MembershipName,Start,End,CourtLabels,InstructorNames,PaymentType,TransactionType,TransactionId,TransactionDate,PaidDate,FamilyName,ItemCost
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3653327,,REDACTED,The Founders,2025-06-02T18:00:00,2025-06-02T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,61495433,2025-05-29T19:56:11.76,2025-06-02T18:02:36.66,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,6217723,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-02T18:00:00,2025-06-02T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,61495574,2025-05-29T19:57:27.743,2025-06-02T22:15:23.653,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5163558,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T19:00:00,2025-05-30T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61503827,2025-05-29T21:38:19.547,2025-06-01T11:20:51.59,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4901492,1161866.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T19:00:00,2025-05-30T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61504711,2025-05-29T21:49:08.653,2025-06-01T11:20:32.127,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4901494,1161866.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T19:00:00,2025-05-30T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61504712,2025-05-29T21:49:08.687,2025-06-01T11:20:32.127,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,4901491,1161866.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T19:00:00,2025-05-30T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61504713,2025-05-29T21:49:08.723,2025-06-01T11:20:32.127,REDACTED,
Account Recurring Fee,Recurring Fee - Paddle Demo Program,Other POS (6006),10.66,10.0,0.66,5756648,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-01T00:00:00,2025-06-30T00:00:00,,,Credit Card,Fee,61512439,2025-05-30T01:31:20.32,2025-06-01T11:21:13.753,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4322796,,REDACTED,Sweet & Sour,2025-06-04T17:30:00,2025-06-04T19:30:00,"Court #5, Court #6",,Credit Card,Fee,61544230,2025-05-30T12:24:08.77,2025-06-04T17:06:45.41,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7374434,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T19:00:00,2025-05-30T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61549809,2025-05-30T13:23:47.33,2025-06-01T11:22:48.5,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5036600,1220547.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T19:00:00,2025-05-30T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61566071,2025-05-30T16:27:12.717,2025-06-01T11:20:38.157,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5028572,1220547.0,REDACTED,Bread & Butter Annual ($270 + Tax),2025-05-30T19:00:00,2025-05-30T22:00:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61566072,2025-05-30T16:27:12.763,2025-06-01T11:20:38.157,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),17.0,17.0,0.0,6340559,2000768.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-07T11:00:00,2025-06-07T13:00:00,"Court #7, Court #8",,Credit Card,Fee,61566851,2025-05-30T16:35:17.323,2025-06-07T11:14:20.29,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,3766680,,REDACTED,The Founders,2025-06-04T17:30:00,2025-06-04T19:30:00,"Court #1, Court #2, Court #3",,Credit Card,Fee,61577098,2025-05-30T18:23:21.03,2025-06-04T17:34:55.753,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,4155765,,REDACTED,Basic Membership w. Payment Plan,2025-06-01T09:00:00,2025-06-01T11:00:00,Court #4,,Credit Card,Fee,61586234,2025-05-30T20:10:51.24,2025-06-01T08:52:24.59,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,7012883,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T22:00:00,2025-05-30T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61590548,2025-05-30T21:11:49.987,2025-06-01T11:22:36.56,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,6972663,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T22:00:00,2025-05-30T23:59:00,"Court #1, Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61590576,2025-05-30T21:12:13.577,2025-06-01T11:22:34.88,REDACTED,
POS,Drinks - Coke Zero ,Other POS (6006),2.0,2.0,0.0,7012883,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-30T21:26:02.23,2025-05-30T21:26:02.23,,,Credit Card,Fee,61591322,2025-05-30T21:26:02.23,2025-06-01T11:22:36.56,REDACTED,0.0
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,5496697,,REDACTED,Basic Membership w. Payment Plan,2025-05-30T21:33:25.45,2025-05-30T21:33:25.45,,,Credit Card,Fee,61591728,2025-05-30T21:33:25.45,2025-06-01T11:21:05.587,REDACTED,0.0
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3948552,,REDACTED,Basic Membership w. Payment Plan,2025-06-02T20:00:00,2025-06-02T22:00:00,Court #8,,Credit Card,Fee,61620648,2025-05-31T08:30:14.2,2025-06-02T22:02:28.993,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,3948552,,REDACTED,Basic Membership w. Payment Plan,2025-06-03T20:00:00,2025-06-03T22:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61620695,2025-05-31T08:30:39.95,2025-06-03T20:09:14.77,REDACTED,
Event Registration,Cross Club Events - (3.0-3.49) Cross Club League Practice,Court Fees (6002),5.0,5.0,0.0,3948552,,REDACTED,Basic Membership w. Payment Plan,2025-06-05T20:00:00,2025-06-05T22:00:00,"Court #3, Court #4",,Credit Card,Fee,61620755,2025-05-31T08:31:19.247,2025-06-05T21:32:05.377,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5457317,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-05T15:14:23.217,2025-07-04T16:14:23.217,,,Credit Card,Fee,61627433,2025-05-31T09:31:50.087,2025-06-01T11:21:02.29,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6785707,,REDACTED,,2025-06-05T08:57:51.223,2025-07-04T09:57:51.223,,,Credit Card,Fee,61627434,2025-05-31T09:31:50.627,2025-06-01T11:22:26.857,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6893720,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T11:23:12.957,2025-07-04T12:23:12.957,,,Credit Card,Fee,61627437,2025-05-31T09:31:51.19,2025-06-01T11:22:30.257,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,6894010,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-05T11:23:38.003,2025-07-04T12:23:38.003,,,Credit Card,Fee,61627438,2025-05-31T09:31:51.653,2025-06-19T17:50:13.747,REDACTED,
Event Registration,All Levels w/ Challenge Court - All Levels Open Play,Organized Play Fees (6004),10.0,10.0,0.0,4980964,,REDACTED,Hollys Group,2025-06-03T09:00:00,2025-06-03T11:00:00,"Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61632023,2025-05-31T10:07:54.137,2025-06-03T09:14:53.663,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3633419,,REDACTED,Premium Membership w. Payment Plan,2025-06-04T11:00:00,2025-06-04T13:00:00,Court #2,,Credit Card,Fee,61638966,2025-05-31T11:04:55.02,2025-06-04T11:00:45.15,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3633556,,REDACTED,Basic - Founders w/ Payment,2025-06-04T11:00:00,2025-06-04T13:00:00,Court #2,,Credit Card,Fee,61638967,2025-05-31T11:04:55.053,2025-06-04T11:00:51.8,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,3766561,,REDACTED,The Founders,2025-06-04T11:00:00,2025-06-04T13:00:00,Court #2,,Credit Card,Fee,61638968,2025-05-31T11:04:55.087,2025-06-04T14:47:14.74,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4241427,,REDACTED,Basic Membership w. Payment Plan,2025-06-04T11:00:00,2025-06-04T13:00:00,Court #2,,Credit Card,Fee,61638971,2025-05-31T11:04:55.12,2025-06-04T11:00:59.323,REDACTED,
POS,Food - Kind Bar,Other POS (6006),2.5,2.5,0.0,5116629,,REDACTED,Sweet & Sour - Seniors,2025-05-31T11:54:16.59,2025-05-31T11:54:16.59,,,Account Credit,Fee,61644608,2025-05-31T11:54:16.59,2025-06-01T11:20:47.013,REDACTED,0.0
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4336460,,REDACTED,Sweet & Sour,2025-06-03T18:00:00,2025-06-03T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,61646397,2025-05-31T12:08:46.243,2025-06-03T18:03:44.063,REDACTED,
Event Registration,All Levels w/ Challenge Court - All You Can Play $15 Flat - Free with Basic and Premium Memberships,Organized Play Fees (6004),15.0,15.0,0.0,5902720,1694793.0,REDACTED,Gympass- New Member,2025-05-31T13:00:00,2025-05-31T15:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61655444,2025-05-31T13:29:08.7,2025-06-01T11:21:18.697,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,7327190,,REDACTED,Gympass- New Member,2025-05-31T15:00:00,2025-05-31T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61659024,2025-05-31T14:08:45.94,2025-06-01T11:22:44.633,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6738456,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-05-31T15:00:00,2025-05-31T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61664028,2025-05-31T15:08:30.81,2025-06-03T09:35:27.687,REDACTED,
POS,Drinks - Gatorade ,Other POS (6006),2.5,2.5,0.0,3657082,,REDACTED,The Founders,2025-05-31T15:19:13.277,2025-05-31T15:19:13.277,,,Credit Card,Fee,61664858,2025-05-31T15:19:13.277,2025-06-01T11:19:43.703,REDACTED,0.0
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,6261806,,REDACTED,Gympass- New Member,2025-05-31T15:00:00,2025-05-31T18:00:00,"Court #2, Court #3, Court #4, Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61665635,2025-05-31T15:30:02.773,2025-06-01T11:22:14.66,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4435577,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-02T20:00:00,2025-06-02T22:00:00,Court #8,,Credit Card,Fee,61675773,2025-05-31T17:47:34.467,2025-06-02T22:02:53.427,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4208063,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T10:00:00,2025-06-01T12:00:00,Court #2,,Credit Card,Fee,61677541,2025-05-31T18:07:12.557,2025-06-01T09:46:34.073,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,5400705,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T10:00:00,2025-06-01T12:00:00,Court #2,,Credit Card,Fee,61677542,2025-05-31T18:07:12.577,2025-06-01T09:52:30.993,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4592412,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T10:00:00,2025-06-01T12:00:00,Court #2,,Credit Card,Fee,61677543,2025-05-31T18:07:12.597,2025-06-01T09:58:00.863,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),30.0,30.0,0.0,4603991,1461260.0,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T10:00:00,2025-06-01T12:00:00,Court #2,,Credit Card,Fee,61677544,2025-05-31T18:07:12.613,2025-06-01T09:58:24.003,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,5491946,,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-01T09:00:00,2025-06-01T11:00:00,Court #4,,Credit Card,Fee,61678139,2025-05-31T18:17:20.717,2025-06-01T08:52:31.897,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),27.0,27.0,0.0,5135797,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-02T18:00:00,2025-06-02T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,61679413,2025-05-31T18:40:11.233,2025-06-02T18:10:54.72,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,3657082,,REDACTED,The Founders,2025-06-01T15:00:00,2025-06-01T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61680030,2025-05-31T18:48:59.867,2025-06-01T14:45:47.427,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5769874,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T15:00:00,2025-06-01T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61683715,2025-05-31T19:53:49.157,2025-06-01T14:43:43.08,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5163558,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T15:00:00,2025-06-01T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61687807,2025-05-31T21:11:57.693,2025-06-01T14:47:31.087,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5747219,,REDACTED,Basic Membership,2025-06-02T20:00:00,2025-06-02T22:00:00,Court #8,,Credit Card,Fee,61688567,2025-05-31T21:28:27.543,2025-06-02T22:02:34.64,REDACTED,
Event Registration,Low Advanced - 3.75+ Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5747219,,REDACTED,Basic Membership,2025-06-03T20:00:00,2025-06-03T22:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61688603,2025-05-31T21:29:20.42,2025-06-03T20:09:30.21,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5358594,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T15:00:00,2025-06-01T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61688896,2025-05-31T21:35:58.787,2025-06-01T14:45:25.047,REDACTED,
Reservation,Reserve Court: Singles,Court Fees (6002),10.0,10.0,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-05-31T20:30:00,2025-05-31T22:30:00,Court #6,,Credit Card,Fee,61689817,2025-05-31T21:57:56.387,2025-06-01T08:55:18.983,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5349804,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T15:00:00,2025-06-01T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61690441,2025-05-31T22:11:29.577,2025-06-01T14:48:33.437,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,3739962,,REDACTED,The Founders,2025-06-03T13:00:00,2025-06-03T15:00:00,"Court #4, Court #5",,Credit Card,Fee,61691426,2025-05-31T22:34:11.56,2025-06-03T15:16:57.48,REDACTED,
Event Registration, High Intermediate - Ladies Night High Intermediate,Organized Play Fees (6004),17.0,17.0,0.0,3807849,,REDACTED,The Founders,2025-06-04T17:30:00,2025-06-04T19:30:00,"Court #1, Court #2, Court #3",,Credit Card,Fee,61691520,2025-05-31T22:35:26.743,2025-06-04T17:29:15.777,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5863230,2050851.0,REDACTED,Premium Membership w. Payment Plan,2025-06-01T15:00:00,2025-06-01T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61694956,2025-06-01T00:13:23.127,2025-06-01T14:45:18.763,REDACTED,
Event Registration,All Levels w/ Challenge Court - ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,Organized Play Fees (6004),20.0,20.0,0.0,5507327,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T15:00:00,2025-06-01T18:00:00,"Court #5, Court #6, Court #7, Court #8",,Credit Card,Fee,61694957,2025-06-01T00:13:23.293,2025-06-01T14:46:32.693,REDACTED,
Account Recurring Fee,Recurring Fee - Paddle Demo Program,Other POS (6006),10.66,10.0,0.66,6943308,,REDACTED,Gympass- New Member,2025-06-03T00:00:00,2025-07-02T00:00:00,,,Credit Card,Fee,61697673,2025-06-01T01:31:39.963,2025-06-19T17:50:16.023,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5738165,1464459.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-06T01:00:00,2025-07-05T02:00:00,,,Credit Card,Fee,61700089,2025-06-01T03:53:25.77,2025-06-05T04:34:29.823,REDACTED,
Membership Fee,Membership Dues,Membership Sales (6001),26.66,25.0,1.65,5738180,1464459.0,REDACTED,(MONTHLY) Bread & Butter - ($25 + Tax),2025-06-06T01:00:00,2025-07-05T02:00:00,,,Credit Card,Fee,61700091,2025-06-01T03:53:26.77,2025-06-06T04:30:07.973,REDACTED,
Event Registration,Intermediate - 3.0 - 3.5 Open Play,Organized Play Fees (6004),5.0,5.0,0.0,5506132,1408448.0,REDACTED,Basic Membership,2025-06-02T18:00:00,2025-06-02T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,61704354,2025-06-01T05:02:58.46,2025-06-02T17:52:36.317,REDACTED,
Lesson,Private Lesson,Lesson Fees (6003),100.0,100.0,0.0,5174644,,REDACTED,Sweet & Sour - Seniors,2025-06-02T15:00:00,2025-06-02T16:00:00,Court #1,C. Dardani,Credit Card,Fee,61705379,2025-06-01T05:22:13.54,2025-06-01T05:22:20.34,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4890492,,REDACTED,Bread & Butter Annual ($270 + Tax),2025-06-04T09:00:00,2025-06-04T11:00:00,"Court #4, Court #5",,Credit Card,Fee,61711878,2025-06-01T07:23:31.64,2025-06-04T08:59:43.853,REDACTED,
Event Registration, High Intermediate - 3.5 - 3.5+ Open Play,Organized Play Fees (6004),17.0,17.0,0.0,4279831,,REDACTED,Sweet & Sour,2025-06-03T18:00:00,2025-06-03T20:00:00,"Court #5, Court #6, Court #7",,Credit Card,Fee,61712619,2025-06-01T07:36:49.09,2025-06-04T10:07:56.813,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,3633785,1983047.0,REDACTED,Basic - Founders w/ Payment,2025-06-01T08:00:00,2025-06-01T10:00:00,"Court #1, Court #2",,Credit Card,Fee,61716926,2025-06-01T08:47:55.07,2025-06-01T08:49:02.913,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),5.0,5.0,0.0,4249747,,REDACTED,Basic Membership w. Payment Plan,2025-06-01T08:00:00,2025-06-01T10:00:00,"Court #1, Court #2",,Credit Card,Fee,61716928,2025-06-01T08:47:55.117,2025-06-01T08:48:44.583,REDACTED,
Reservation,Reserve Court: Doubles,Court Fees (6002),20.0,20.0,0.0,4070162,,REDACTED,DROP IN (FREE Membership - $10 When You Come),2025-06-01T08:00:00,2025-06-01T10:00:00,"Court #1, Court #2",,Credit Card,Fee,61716929,2025-06-01T08:47:55.133,2025-06-01T08:48:36.65,REDACTED,
